,Date,User,Tweets,Url
0,2022-05-31 16:05:33+00:00,https://twitter.com/Cryptoflies_,"LG Display shows Refik Anadol's AI-driven #NFT collection (sold for $6.2M) on its Transparent OLED display.

👉📰https://t.co/VlN9eNdEzB

@LG_ID_HQ @refikanadol #NFTnews #NFTCommunity #NFTs #NFTart #NFTProject #NFTartist #nftcollector #nftcollectors https://t.co/uBppKbIfVp",https://twitter.com/Cryptoflies_/status/1531668210520576000
1,2022-05-31 16:02:07+00:00,https://twitter.com/launch_nfts,"We are entering a new era of #NFT 2.0 where #NFTs will be more transparent and reliable unlike what happened before.

It seems Nascent✨🍀

#nftnews #nftcommunity #web3 #Metaverse #Blockchain 

https://t.co/pBBffr1UYv",https://twitter.com/launch_nfts/status/1531667350193201154
2,2022-05-31 14:51:52+00:00,https://twitter.com/Gems_1000x,"Very hyped on @apegeinu #BSC 

Apege Inu setting a new trend in the oriental Crypto- #NFT’S Swap, Game &amp; #Staking 

community driven business making crypto safe &amp; transparent for everyone 

#Safu team , chart is looking for entry 

https://t.co/cIdiy2Hlul

https://t.co/e0nE8MZuW7 https://t.co/2IsosGHpNl",https://twitter.com/Gems_1000x/status/1531649670896025605
3,2022-05-31 14:07:52+00:00,https://twitter.com/Rabid_DAO,"Our mission is to bring the #Blockchain to the World of Extreme Sports.🤩🙌

@Rabid_DAO was created to serve this World for the best, the lives of their athletes, and their communities, through a decentralized and transparent system. 🌐

#RabidDao #Defi #crypto #DAO #NFT #NFTs https://t.co/LDZz8Fyxeg",https://twitter.com/Rabid_DAO/status/1531638594632400896
4,2022-05-31 14:03:54+00:00,https://twitter.com/Winto_io,"🚀Missions we aim to complete by the platform:

1⃣Solve the liquidity problem of the NFT market
2⃣Make NFTs mainstream, easy and accessible to everyone
3⃣Build a transparent, and self-sustaining DAO business model

🤝 Join our Mint: 
https://t.co/ZbgxXkgrlY
#raffle2earn #NFTs https://t.co/29Gtx8z0BI",https://twitter.com/Winto_io/status/1531637596513705984
5,2022-05-31 11:34:09+00:00,https://twitter.com/CMcbitchen,"#SaitamaWolfPack‌ , there is so much to be bullish about:
•Saitamask 
•SaitaCity/Metaverse Project 
•SaitaEdutainment
•FANG/NFT Projects
•SaitaRealty
•Eagle FC MMA Partnerships
•Play To Earn Gaming
•Winner Most Transparent Project of 2022 at The Dubai Crypto Expo
🐺🐺🐺🐺 https://t.co/rVL7vVlOIz",https://twitter.com/CMcbitchen/status/1531599913724678144
6,2022-05-31 11:25:12+00:00,https://twitter.com/cryptopl33b,@OttoSuwenNFT They aren’t investors and indefinitely is absurd. Most NFT projects are glorified kickstarters with a fraction of the effort.  What really needs to happen is some sort of lockup for funds and projects need to be transparent about what they plan to do with the money.,https://twitter.com/cryptopl33b/status/1531597658678345728
7,2022-05-31 08:27:14+00:00,https://twitter.com/khutegod,"Projects that want growth and be at top must to be OPEN and TRANSPARENT to its community.

One thing that keeps a community together is TRUST.

The best way to WIN and KEEP a community is to be open and transparent to them at all times.

My pick is @TigerChiClub

#NFT #Algorand",https://twitter.com/khutegod/status/1531552874043424768
8,2022-05-31 04:49:35+00:00,https://twitter.com/SOLBonzai,"Might be time to separate the #art NFT projects from the other #NFT projects. 

Proposal for transparent sections and project requirements 📜

1. Art only NFTs
2. NFTs that have dope art and just want to create a brand
3. NFTs that have actual utility
4. Rugs &amp; cash grabs

1/4",https://twitter.com/SOLBonzai/status/1531498100451311617
9,2022-05-31 03:05:15+00:00,https://twitter.com/shibaNFTunity,"As a project built in xrpLedger,a new dog but not just a meme ,a 4 months old,core foundation NFT/Metaverse,fast transactions,almost zero gas fee,much greener,a transparent devs, unstoppable community. #shibaNFT is for Legacy 🔥🔥 https://t.co/OMBiuAxtx0",https://twitter.com/shibaNFTunity/status/1531471845479698432
10,2022-05-30 23:29:11+00:00,https://twitter.com/theSkOULs,"and 2 dogs doing something under the sun in Utah or Scuba diving 🤿🏊‍♂️

we are all about transparency with @theSkOULs and our brand Live More Work Less so it only made sense to be transparent about who are team is from the beginning 🤘💀

#LMWL #livemoreworkless #NFT #NFTProject",https://twitter.com/theSkOULs/status/1531417469562327041
11,2022-05-30 23:22:00+00:00,https://twitter.com/AdaElementz,We are committed to organic growth and longterm impact. Join us and be part of one of the most transparent and ambitious projects in the space! 🌙 🌟 ☁️ #NFT #UtilityNFT #nftcommunity #art https://t.co/rxc2hiOr9N,https://twitter.com/AdaElementz/status/1531415659460055040
12,2022-05-30 22:14:26+00:00,https://twitter.com/Mrseyam1,"This is excellent project for the future with strong team, a transparent, planned 
It will be successful and I really love it .
@Samtelli1
@patta97573085
@86af4a29b77c4f8

#ACDX #AcadexArmy #BSC #BNB  #Metaverse #BSCGem #Airdrops #ETH #NFT  @acadexnetwork
https://t.co/SaQ3CXVrXC",https://twitter.com/Mrseyam1/status/1531398657144426496
13,2022-05-30 21:30:25+00:00,https://twitter.com/N1FTey,"A Transparent Heart is a Portal Between Worlds. 1/1 #nft #art up for #NFTauction now on @voiceNFT @VoiceHQ 
100% of the proceeds from this #artwork are being donated to the families of #uvalde. 
#nftfamily #nftcollectors #artcollectors #aiart 
https://t.co/QpsRyafjje",https://twitter.com/N1FTey/status/1531387580444422145
14,2022-05-30 19:42:57+00:00,https://twitter.com/DinosDontDie,"@StefanMetav3rse @SoulSwapFinance Bro, I heard they are launching a NFT market on the protocol there as well. I've been all over the FTM network for a long time now and this is one of those projects and teams that will succeed in a big way. They are transparent and work hard",https://twitter.com/DinosDontDie/status/1531360534200668160
15,2022-05-30 17:39:03+00:00,https://twitter.com/JayTee_5555,"Check out @MouthlessMonst1!

✅ Awesome Digital #NFT Artwork
✅ Raising Awareness on Mental Health 
✅ Doxxed &amp; Transparent Team
✅ Growing Community

Come join the resistance &amp; become a monster!
https://t.co/z48BV4abzZ
https://t.co/fNWnsWM2G1

#MouthlessMonsters #NFTCollection https://t.co/rpGTgdZkpr",https://twitter.com/JayTee_5555/status/1531329353476214784
16,2022-05-30 11:04:36+00:00,https://twitter.com/CryptoJones2011,"@moonpotdotcom Homework for @moonpotdotcom

- Update community on $cake pot.

- Provide strategy plan or next steps to show movement for $pots 

- Collab with more projects on @BNBCHAIN including #nft projects to get more exposure &amp; Intergrate into communities.

- be transparent, host AMAs",https://twitter.com/CryptoJones2011/status/1531230089568043008
17,2022-05-30 09:32:56+00:00,https://twitter.com/MoonkeeNFT,"I dream that every NFT team will read this thread.

This is so important to be transparent with your project value to your investors during a bear market.

You can't count on FOMO anymore!",https://twitter.com/MoonkeeNFT/status/1531207017439842305
18,2022-05-30 06:59:57+00:00,https://twitter.com/DracoLeopard,"If your looking for a NFT project that is fully transparent, and focused on bringing real life value to our holders you have found it. As a veteran no man left behind is necessary and we will elevate our holders with every move. We will treat our holders like family. Join us!",https://twitter.com/DracoLeopard/status/1531168520024772608
19,2022-05-30 06:58:41+00:00,https://twitter.com/Cryptolordflame,"This isn't a time to mint any Sol NFT project you see. A lot has no good intentions anymore.
@RegulatedNFT was a slow rug. Transactions of around 600k$ left the project. Team is not active nor transparent and insanely unprofessional

#rugpull #rug #NFTs #NFT #SolanaNFTs #Solana https://t.co/ZasWoUs27V",https://twitter.com/Cryptolordflame/status/1531168201815597056
