,Topic,Word,Tweets
0,6,account,"because i’ve spent some time answering DMs about this i’m sharing here:

i would not even a little bit trust a blue check NFT account that is mostly sharing projects they’ve “partnered” with. it’s not (just) that they’re paid promoters, it’s that these accounts are likely hacked"
1,6,account,nft I need help recovering my hacked Coinbase NFT instagram meta mask and trust wallet account.
0,6,actually,"@NFTethics @aatwts @haustwts I own several Haus. From what I recall he changed it to private after the Fud surrounding the latest drop of the Murakami flowers pieces. Do you actually have something here? If not, please don’t create unnecessary FUD. Did you reach out to him privately first?"
1,6,actually,"@ethereumdegen @VardCrypto @iape_ cuz i hate nazis, racism and they are actually ruining nft for everyone ,  normal people hate bayc look at any comment thread on hypebeast nobody liked it its all pay offs."
0,6,transparent,"@jf_nft @sergoldape Memorable Memories 
Is from Deep_Nostalgia album.
A collection of oil on canvas paintings which are figurative in minimal style, using lines and transparent colors.
60""x48""

https://t.co/VnWWhwbYjm

0.25 $ETH"
1,6,transparent,"Customizing your appearance online / buying normal priced skins in digital communities to express your self = 

Not cringe and nice

Buying NFT’s because “trust me they are worth millions” and having that transparent cope / flex stand in as your online persona = 

Cringe and odd"
0,6,tweet,"NFT Giveaway🤑
We are giving away Vibeheads #919

To win Interact with this tweet.
The more  you interact, the better your chances are🗣️

Timeline - 48 hours 

IN VIBES WE TRUST 

#NFTGiveaway https://t.co/vt5H056sl6"
1,6,tweet,"Hey artists! Show me your amazing #NFT 🔥🚀✨

Rules:
1. No NSFW
2. No racism
3. Not stolen nft
4. Follow, Like and Retweet

#NFTCommunity #NFTdrop #nftcollectors #withfoundation #cryptoart #nftart #NFTartists #nftartwork #nfts #airnfts #BinanceSmartChain #BSC https://t.co/YorQnJ8V3T"
0,6,thread,"Please read this thread..

this is the power of community and NFT world..
changing life around us of many... we are so early so please stick to it and dont give up even if there is no SALE... trust me WAGMI..

proud of you bro @KumasRizacan"
1,6,thread,@NFTethics @yugalabs 1/ That everyone here is asking: what is the point of this thread? - Represents very nicely that no one can do anything with objectively researched facts anymore. Everyone is looking for the damning statement. People here have done very valuable research to be completely
0,6,nft,Love it!  This Psych is so awesome!!!  I need a shroomhead for the collections.  Here is a brief showing of diversity: one in each house (Full House)! @AlphaAcademyNFT #nft #NFTCommunity #alphaelementary #ae https://t.co/zW2RqFzK85
1,6,nft,"@RMoonOfficial @CoinMarketCap #XMR #nft #MINA When will the price start showing in trust wallet?

@Metamask
 
@TrustWallet
 
@Binance"
0,6,rug,"@ActedBridge0x0 @iSocialFanz @BigJohnDubbs @ExpansionPunks If rug means refunding 52 eth then ok. 

We’ve been clear, we put way too much trust in our initial dev- the launch was a nightmare. Blind trust in someone doing the right thing, it happens - we paid the price. We do the right thing. 

From there we engaged community devs."
1,6,rug,"Big time rugs out there and I’m yelling from the rooftops, you can come with me when I give these Kids new equipment, facilities, classrooms and supplies that the districts won’t fund. All of my work will be public. Transparency equals trust.
#NFTCommunity #NFT #NFTdrop https://t.co/U1F14yntRC"
0,6,look,"@aboud_fn Of course HypeBears is a rug. You really think that the ""founder"" is Ernest Siow? He is a model (look him up) and a puppet that they paid to keep the real founders anonymous. Don't be naive."
1,6,look,"For this part, I’m currently looking to commission two art derivatives for @aka_azuki2499 if anyone has any NFT artist that they trust to recommend. Please let me know❤️, thank you!"
0,6,like,"@sheeri @Kristin_wrote @Fieldandfen @BitchyKnitter We haven't had a fun, juicy, low-stakes knitting drama in YEARS, and we need one. Racism isn't funny, ableism isn't funny, transphobia isn't funny. But this is like our very own version of laughing at NFT scams."
1,6,like,"For the sake of transparency, we just sent 0.3 $egld to @31_pixels. He's a generous NFT artist who like our project. He will give us 50% of his earnings to help the Elrond community. These 0.3 $ egld will cover the costs of token creation. Go to follow him now! Art available soon"
0,6,project,"This is also the most transparent way for investors to see where the money is going to, through blockchain/DAO. If you’re comparing this to a traditional NFT project, you’re missing the big picture here. We are paving the way on how the future will turn ideas into businesses(2/2)"
1,6,project,"If you wonder why your fave creative just announced an NFT project, this kind of arts coverage is why. The shaky ethical and environmental foundations of NFTs, and the fact they are mostly exploitative artless grift, is entirely out of frame. Disappointing. https://t.co/ws7rBlS3WN"
