,Topic,Word,Tweets
0,21,blockchain,"@mcuban @robogreen @CNBC Why ""soon"" ticketing Mark?

@GetProtocol is already doing NFT ticketing on blockchain (over 700k sold tickets processed)

Superior in many aspects such as transparency and accountability, earning on the secondary market on every resale (royalities), direct communication, data,.. https://t.co/5sP3Bn8YJX"
1,21,blockchain,"TRUST THE DEV 
TRUST THE TEAM
TRUST THE PROCESS

LTO Network TO THE TOP 

https://t.co/DPnW21XODH 
https://t.co/Xp03yePwNK

#crypto #LTO #opensource #NFT #blockchain #java #python https://t.co/wumnsm0uY2"
0,21,ownership,"Arianee takes consumer privacy seriously ,Token holders retain full ownership of their data.U can build a relationship of trust with token holders while respecting their privacy.Empower your customers 2 control their digital footprint &amp; d sharing of their personal data
#NFT #Web3"
1,21,ownership,1/ Through NFTs we encapsulate the ownership of digital information and maintain a persistent record of the value it produces over time. #NFT #token #crypto #governance #innovation #trust https://t.co/2IU7y0RGYF
0,21,value,"What we value:

First and foremost, transparency, collaboration, and collective benefits over individual greed.

We want to build an NFT project that is BACKED by real assets, such as the mega-ships being sold by @staratlas, or amazing 1/1 works of art from key artists. https://t.co/pRcQfPck2w"
1,21,value,"OpenSea: Broken, arbitrary, monopoly.

LooksRare: Encourages scams, art theft, washtrading.

We need an NFT marketplace that works but embraces ethical values.

There are a few potential candidates, I hope they don't fall into ""web3 means art theft is OK"" trap."
0,21,crypto,"So, what is the best way to identify diversity in the U #glitchartistscollective #cryptoart #machinelearning #nft #vaporwave #glitchart #glitchartist #archillect #abstractart #surrealism #databending #netart #3dart #psychedelicart #ai #generativeart https://t.co/DczFztAMNm"
1,21,crypto,"HORIZON WORLD NFT @HorizonNFTworld
Scam Alert #rugpullmafia 
https://t.co/MkgA8Sb8u7
Follow &gt; @cryptoShields @NFT_Awareness @rugpullfinder @NFTethics @NFTherder @zachxbt
#horizonworld #horizonworldnft #nfthorizonworld #nft #NFTCommunity #nftalert #nftscam #NFTProject #NFTGiveway"
0,21,investment,"Confirmation bias can easily fuck up your NFT investments. Self-awareness fixes it.

Confirmation bias: the tendency to search for, interpret, favour, and recall information in a way that confirms or supports one's prior beliefs or values."
1,21,investment,I've decided to rise my #hicetnunc NFT prices just a little. I see how it kind of slowed down my sales but I think as long as I keep my prices lower than what they worth (at least for me) the collectors can't trust me with an investment.
0,21,market,"This is why NFT's are ethical and paywalled subscriptions, etc are inethical; former is a legitimately scarce asset valued in a fair &amp; open market, latter valued only by extortion from threatening state legal action exploiting a corrupt &amp; unjustifiable distortion of copyright law"
1,21,market,"Web3/crypto/Blockchain is a garbage fire. But the NFT space is the worst of the worst. It's all scams and influencer marketing. There is literally nothing there but betrayal. 

Crypto people love lack of trust and if there is one such space in the world it's the NFT domain."
0,21,asset,"Vesta Equity becomes the world’s first peer-to-peer marketplace for real estate-backed NFT assets, allowing homeowners who own their property outright to sell off a portion of it as a tokenized, fractionalised, NFT — packaged as a security, built on the Algorand . #nft #Algorand https://t.co/EUXZrxDt15"
1,21,asset,"I'm so happy I got my first NFT with @Blockassetco Even though they hit a couple of bumps, the team didn't hesitate to rectify things which adds my trust in this awesome project ❤️"
0,21,token,"😀 Happy Friday Frens 😀 

Join us, we are 100% transparent, work hand in hand with the community &amp; help each other

Any questions?

🎧  https://t.co/cEFqhVjZBt

- many events
- Earn token
- Staking
- more features in One Jungle

@OnejungleOrg 

#Polygon #NFTs #NFT #NFTCommunity https://t.co/FAMXXGzhB7"
1,21,token,"We trust that our real business will generate profit in next few months. Portion of
profit will be reserved to buyback tokens to boost token price

#bnbeer #NFTART #NFT #BNB #binance #MOONTASTE #beer  #worldcoins #cryptocurrency #currency #crypto #bitcoin #blockchain #beerlover https://t.co/PLnaH9Chur"
0,21,equity,The project aims to prove to the world that blockchain enables any entrepreneur to raise funding for their company without risking equity in the process. We are excited to share our utilities soon. #NFT #Sneakers #UtilityNFT
1,21,equity,"Bullish on any NFT project that prioritizes diversity, equity, inclusion, and belonging."
0,21,nft,"⛩️ “Trust, like the soul, never returns once it is gone.”
— Publilius Syrus

🔥 Check out this SPOOKY 👇 on @opensea
https://t.co/0TrObtJMx8
#NFT #NFTs #nftcommunity #nftcollector #NFTCollection"
1,21,nft,"#diversenft #diverse #Nft #nfts @diverse
diversity is what make us humans. we are never the same as each other. @diverse convey it clearly in their community and on their art. and most of all the art is beautiful and i never say ""beautiful"" carelessly"
