,Topic,Word,Tweets
0,1,project,"#NFT + animal conservation efforts = ultimate utility @PandaBambooSoc is donating 10% of proceeds to @WWF  Bringing humanitarianism &amp; education to the Blockchain! Pandas are just the beginning. A project &amp; team I trust 1000%
https://t.co/mvmpVBzn1J"
1,1,project,"Big #NFT projects acting like they are here to support small projects and communities are like MNCs pretending they care about diversity and inclusion. 

@theanxietydr  

#NFTs #NFTCommmunity"
0,1,collector,"The number of artists dissing each other recently is ruining the vibe of this space man.'My art is better than yours', 'my ethics is better than yours'. To all the dissing peeps, I'd just like to say-
(Replace milkshake- art, and boys- collectors lol!)
#nft #NFTCommunity #nftart https://t.co/XIpA4LhN7b"
1,1,collector,"As an NFT collector and artist, I’ve learned that it’s not only about investing in the NFTs themselves, but investing in the good people behind the projects. I thrive on transparency, fun community, and positive vibes. Which communities should I be joining?"
0,1,new,"Calling all #NFT  historians. Although I don't consider @cryptobabypunks a true ""derivative"" (because they created a new pfp from 2 Punks) but bias aside, Can we find out if there were another ""derivative"" before them? March 2021 is birth date."
1,1,new,"@SpaceRiders_NFT new partner @bridgerrtech looks promising, but don’t trust me. DYOR 😉 https://t.co/CkiELFoPU7"
0,1,work,it’s no wonder scammy nft projects have resorted to the same bot tactics. I wonder if it actually works or if there needs to be some inherent trust built in before a bot strategy works…it’s annoying for people actually in the space but to an outsider who doesn’t know any better?
1,1,work,"Mandala # 17 - The diversity of life

Life is diverse in its manifestations. Appreciate the moments and find the good in each condition.

👉 https://t.co/EUhb9R7UwN

#NFT #NFTCommunity #mandala #mythology #green #blue #nft #nftartwork #visualart #vibrantcolors #mindfulness #relax https://t.co/cWjD7NqZLu"
0,1,best,"Price, market sentiment &amp; macro factors don't scare the best projects.

They will build relentlessly until goals are achieved and visions are fulfilled. 

NFT gaming hasn't even started.

Place trust in teams who focus on the bigger picture, they are the ones who are truly GMI."
1,1,best,@NFTethics Have you interviewed the @HolyCowsNFT people? Sounds like you said - one founder hung around and tried their best to make it a success and only relinquished ownership to holders when they asked. Sounds like a flop not a rug anyway…
0,1,moral,"vince mcmahoning through ""famine affluence and morality"", ""NFT auction"", ""extreme poverty"" and ""Peter Singer"""
1,1,moral,"@dapppunk All great questions. Unfortunately, I've seen honest polls on nft Twitter where people are clearly here to make money,  even at the expense of others and regardless of the morality behind that profit. I'm super bullish on crypto/nfts but mega bearish on 75%+ of the people"
0,1,space,"I personally think this will be good for the NFT space as it highlights the transparency and shows thats its more difficult to get away with due to the public nature of transactions.
 https://t.co/vkVaJvz6CP"
1,1,space,My aim is always to be as transparent as I can while brining value to people in the space. Whether thats sharing other projects (free mints/WLs etc) or just general NFT advice (NO FRANCE) on how to get started. 👇
0,1,art,"❗️ON SALE NOW❗️

Drop #4 - Bull Boosie

https://t.co/tQHYuw44RT

#NFT #NFTs #NFTCommunity #NFTcollectibles #NFTdrops #nftart #NFTartists #nftillustration https://t.co/qCZMwK7kwd"
1,1,art,"Very few NFT collections are about the Diversity. @SVINSNFT is the first largest diverse NON-Generative collection on @opensea 🐽
…
#NFTs #NFT #NFTdrops #diversity @LooksRareNFT @opensea @Coinbase_NFT @Twitter #nftart https://t.co/RTSwqYmDLw"
0,1,nft,"Just a reminder as @psychedelic_nft grows, the community will be increasingly targeted via social engineering tactics.

Remember: think twice before clicking anything and establish a zero trust mindset.  Consult with your peers before making a rash decision.

#PAsecurity"
1,1,nft,"A collection of 5555 amazing, diverse, desirable women supermodel NFTs..  
Divas desirable 🔥

Pre sale soon
at 0.03eth✨ Book 👇
https://t.co/1q6sghx486
@divasdesirable
@Sumieye5

#Nft #nftproject #nftmint #NFTGiveaways #NFTCommunity #nftart #nftcollector #NFTcollectibles #NFTs https://t.co/UeUo0bBuB1"
0,1,artist,"The @nftphotobr was created to support and disseminate Brazilian photography more and more in the NFT universe, creating a space of interaction and diversity, where artists can feel willing to share their productions. Use the hashtag #NFTPhotoBR and welcome! 📸🇧🇷"
1,1,artist,"No act of kindness is ever wasted hunny. 

Keep giving, it will come back to you !

❤️🌈❤️☀️☀️

#NFTartist #NFTGiveaway #nft #lgbtq #Diversity #DiversityandInclusion https://t.co/EJQdzg7VFr"
