,Topic,Word,Tweets
0,8,ive,"Gartner Identifies Key #EmergingTech Spurring #Innovation Through Trust, Growth and Change
#NFT, Quantum ML, Generative #AI, #Encryption…

#ArtificialIntelligence #ML #quantumcomputing #DigitalTransformation #tech #CyberSecurity 

https://t.co/I7dbsXAIIp v/ @ChuckDBrooks"
1,8,ive,"First custom NFT done and dusted.🎉 I loved working with @brittneymkelley on creating this stunning 1/1 Girlvibes.💕Brittney is a mental health advocate and ethical designer bringing positive change to the world. 

 #NFTArtists #NFTCommunity #NFTCollection #WomeninNFTs #NFTs https://t.co/LwPWLRqE9a"
0,8,diverse,"@ToolsOfRockNFT @Coinbase_NFT Rock on @Coinbase_NFT 🤘🏼
A sample of the diverse drops for @ToolsOfRockNFT….so far. 

This is a company you want to be involved with! https://t.co/4TAdOTTTlZ"
1,8,diverse,"@QuantumVariant @eggslyio Oh my goodness... thank you Joseph I love the ones you have ... so diverse. Just look at the bottom right with the bunny egg costume, chickies and farting ducks and the black background nft is a custom one... big hug❤️"
0,8,art,"""Chromatic Face #6"" 1/1 💎
All pores open. There is nothing to hide, total transparency.

👉 https://t.co/UaIaisv1tL

#NFT #NFTs #NFTCommunity #NFTdrop #nftcollector #nftart #NFTartists #nftpainters #paintings #wallpaper #NFTCollection #NFTartwork #nftartgallery #art #Polygon https://t.co/S1g3slJ8HG"
1,8,art,"🚨 MINT Countdown !!🚨

Teddy Dawg Hood is an upcoming project that battles impoverishment and racism everywhere. Bring awareness Build with us and get rewarded! Join discord via the link below! #NFTCommunity #NFTProject #NFT #NFTs #NFTartist #NFTdrop

https://t.co/cIODjLjqnv https://t.co/4AOiGUZoIG"
0,8,minting,"Something about these @MaxonBollocks keeps me coming back, minting 'just one more.' Great story!

FYI, 'Maxon Bollocks' is a narrative-driven NFT art collection. It is at once a meditation on the value of art, mortality, morality aesthetics, ethics, and the limits of humanity. https://t.co/e8276sfMDY"
1,8,minting,"100 other coin holders: “this is a top 10 coin”. 
Source: “Trust me, bro”

$XPR ⚛️ Proton is a top 10 coin
Source:

⚛️ wraps BTC, ETH, + serval other coins &amp; makes them instant &amp; feeless

⚛️ NFT market, &amp; NFT minting for $.05

⚛️ smart contracts &amp; staking

..continue thread"
0,8,nft,Burned 27 OG @bearmarketnft for ZOLAR but that isn't stopping me from buying more! Trust in @ivan_switcheo #NFT $HUNY #TBM https://t.co/YOxGyETtNj
1,8,nft,"Great communities, like @PJPP_NFT create great connections and even friends. @boredbuildernft managed to get @mcbird21 &amp; @mrowligarch &amp; me a KYC wallet for @OthersideMeta deed mint - successfully a part of @yugalabs 🦧🦍🦧 @BoredApeYC NFA // trust the right people ❤️🤝 thanks!! https://t.co/FtB6cKvgVi"
0,8,soon,"💥𝐄𝐓𝐄𝐑𝐌𝐎𝐍 - A new NFT Game with the diverse monster world where you can PLAY and EARN at the same time will soon arrive. 
😌What happened to ""𝙚𝙩𝙚𝙧𝙢𝙤𝙣𝙨"" - monsters living on Eternity planet? 
👉Details: https://t.co/jYuDJSqJTJ
#CoinLAB #NFTGaming @EtermonOfficial https://t.co/9TTPHwik83"
1,8,soon,"GM MooFam! 

We are working on website now, soon we will reveal it. 
We will share roadmap, milestones, prices for NFT. 

WooHowCow is about women-led NFT, fashion, fun. But we also very smart contract oriented, Moos say ""Trust more smart contract, not smart people""

#NFT #nfts https://t.co/nAX5ucYTOZ"
0,8,miss,It’s reveal day !! Who’s ready to see this 1/1 !! 💯🔥 go mint one and come join the REVEAL PARTY WITH @Chillnchameleon 100k in prize will be given out Today trust me this is one you don’t want to miss !!! #NewNFTProfilePic NFT by ChillinChameleonsDeployer https://t.co/llvhjHwkgK
1,8,miss,"GM/GN
I've been quiet for a while, busy with working, helping some people in the war and spreading news about Ukraine. I kinda miss NFT twitter but hopefully will be more active soon. Creating new stuff in progress.
Moral of the story - avoid having russia as a neighbor https://t.co/ujIxW75m4K"
0,8,trust,I HATE DAVID PURDUE SO MUCH I CANT STAND HIM Metamask crypto nft trust wallet ledger wallet banned hacked instagram
1,8,trust,"1/

Just found out that a person was scammed out of 1.6+ ETH by a nefarious party pretending to be me in Discord DMs.  These types of scams are a stain on trust for all parties involved, and a cancer to the NFT space in general."
0,8,coming,"In an effort towards more transparency, we’ll be disclosing our criteria for our best upcoming NFT projects! We’ll be updating our list pretty soon, and we’ll also be updating how we go about it as well.

A 🧵"
1,8,coming,"So blessed to have won a @SomethingToken from @diverse , a project i followed and loved since day 1. Im keen to have everyone repping Diverse brand and fanverse ^-^ . Team and community is honestly underrated, massive utility. Come join us for upcoming giveaway! @MK_nfts&lt;3 #NFT https://t.co/jkgxkTkLPv"
0,8,want,"Another three creators this weekend unfollowed due to jumping on the NFT wagon. Like, I get wanting to make a quick buck and I get being a little stupid (trust me) but how am I supposed to follow creative leads from people who are so clearly duped by this pile of Horse Apples?"
1,8,want,You hear us coming!! We are coming for everything... We want it all!! @FknApesClub is the project to watch in 2022! 👀 Trust that... #FknApesClub #FknFamily #FknApeGang #NFT #NFTs #NFTCommunity https://t.co/un9oOlzMQR
