,Topic,Word,Tweets
0,4,awareness,"#TheHumaniansNFT
@TheHumanians
The Humanians is a social cause NFT collection born on the Ethereum Blockchain. Conceived to be an active force in both assisting and bringing awareness to the lack of human diversity and the unrealistic self image expectations. https://t.co/ZBzopVd1Y0"
1,4,awareness,"With more visibility and awareness of Pigeons of New York NFT project, the NFTs are starting to rise in value/equity.  

Pigeons of New York = The company
NFT = Your share of the company.

Treat it like you do stocks and crypto investments.  With the right project you can WIN. https://t.co/6dopaDKWZA"
0,4,thats,"You guys have been honest and transparent so lets get to the point. 'community : /kəˈmjuːnɪti/ - a group of people living together and practicing common ownership.' This move has never been done and can place this project in art history, thats the key in the NFT space this early."
1,4,thats,6/ Clear arbitrage opportunity of 0.3 ETH on every asset but this is where ethics come into play. I knew what this was and personally am not a person who would want to take advantage of someone else for no fault of their own. Also thats not the ethos of the NFT community.
0,4,visit,"Of the 9,990 TRUs, 45 Legends are randomly available to mint, including this legendary bassist.🤘

Whitelist minting: 11/11 - 11/16
Public minting: 11/17

🚨Only trust official links! Please visit our Discord for the latest information.

#nftdrop #nfts #musicnfts #nftcommunity https://t.co/TSaog4Wovr"
1,4,visit,"For more information on the Blitzed Bucks and how NFT holders benefit from our community, visit our website: https://t.co/ah7qpJxyz4

Trust us, you’re not going to want to miss this.
#FOMO is the worst‼️
#nftart #NFTdrop #NFTCommunity #nftcollector https://t.co/BXWibqb11Q"
0,4,mental,"@NFTethics I think it is a reason why so many artists have mental breakdown. While thinking that they aren’t good enough on the spotlight there was always treaty trades, scams, pump-dumps schemes. And it is said because artists make nft space special."
1,4,mental,"My ALPHA = INTUITION &amp; a TRUST that Im being guided when I get a strong feeling about an NFT 

I have that with  @FellowshipDAO
Fundamentals appear solid 

Strong team, a need in the marketplace, direct correlation between the NFTs value and platform performance   ++ that FEELING"
0,4,health,"The key to a healthier NFT experience 🔑

Sit back, Relax and Don't FOMO. Trust your HODLs and you will succeed 

#Solana #NFTCommunity https://t.co/MY43GcFIRL"
1,4,health,"In a world where we still experience far too much discrimination, inequality and poverty, more and more NFT projects, collectors and artists are empowering women, promoting diversity, raising awareness of mental health and support amazing causes. (7/8)"
0,4,selling,@PrincessofParty @tentickletoys Pussy Riot has raised millions selling an NFT of the Ukraine flag. Sex workers worldwide are donating to help get stranded people out of targeted cities. I trust that Ukrainians are sophisticated enough to not be clutching their pearls over any of it.
1,4,selling,"If your #NFT is not selling. Wait, TRUST me.
There will be someone who will buy it for you.
If I had more $ ETH, I would buy it from you"
0,4,imagine,"@DCLBlogger Hey @DCLBlogger I have been born and raised here, there is no where i would rather live in, its the most diverse place u can imagine, the safest pplace to be, with the most amazing happenngs, people and no tax.
have huge nft community here 
Pls drop me a tweet or a DM for anythin"
1,4,imagine,"@MattWharton @NFTethics Wait what? Never heard of such practices....also, didn't imagine BAYC holders also grind discord like the rest of us mortals!🤣"
0,4,nft,"I need help metamask ethereum nft seed phrase account instagram facebook hacked i need graphic designer need logo designer i got hacked need someone to help me write this essay about trust wallet my account got disabled 

Reply or quote if you love giant cock"
1,4,nft,"@Bursxt nerd, I keep having these metamask swap issues with metamask deposit issues and trust wallet swap dapp issues nft"
0,4,ethical,"1.  Everyone always talks about how strong and close knit the Terra NFT community is, but I see it being torn down recently by the unethical behavior of some being brought to light. How can we get the holders to HODL and increase adoption from other platforms without trust?"
1,4,ethical,first ethical nft owner
0,4,world,"@MultversofWomen 

Diversity? ✅
Representation? ✅
My fav color? ✅
A gift from the husband to bring me into the NFT world? ✅
And on top of that. a brown chick with a sari and a badass attitude? ✅✅

Thank you @gaurav_gulatii for this ❤️

#MoWNFT #NFT #NFTdrops https://t.co/1W4qpwXQOA"
1,4,world,"I always say, NFT world is based on truth &amp; trust pillars of each other.

OpenSea has destroyed it from creators as well as collectors.

To build new pillar is quite need time and more trustful.

#NFTcommunity"
