,Word,Tweets
0,account,"MINT a PixelSaur and join the story! 🦕🦖
🔗 https://t.co/AibesNcvw9
🔗 https://t.co/UCzORgMsRc

💎 Fun, family friendly, diverse &amp; inclusive #NFTs!
💎 Active on Twitter Spaces &amp; Discord!
💎 Safe &amp; secure #NFT minting!
💎 Maintains Roadmap goals!
💎 VERIFIED #OpenSeaNFT account! https://t.co/HreRu1AUir"
1,account,"PixelSaurus! The RAWRsome Dinosaur #NFT project!

✅ Over 700+ diverse &amp; inclusive designs!
✅ Embraces disability &amp; mental health!
✅ Over 3 ETH in #NFTs traded!
✅ VERIFIED #OpenSeaNFT account!

ADOPT your PixelSaur...👇
🦖 https://t.co/hJuV9uxwXc
🦕 https://t.co/jk61Izkks4 https://t.co/HjGgLaiKQI"
2,account,"GM #NFT frens! ☀️
It’s a great day to ADOPT your first PixelSaur! Over 500+ designs that embrace diversity, disability, mental health issues and phobias.

✅ VERIFIED #OpenSeaNFT account!
🎁 FREE QR Code Utility!

🦕 Bronto: https://t.co/jk61Izkks4
🦖 Rex: https://t.co/hJuV9uxwXc https://t.co/2A227apKtm"
3,account,"GM #NFTCommunity! You’re all going to have a fantastic day today!
Don’t forget to ADOPT a PixelSaurus #NFT and be part of the story! *VERIFIED @opensea account! ✅

Diversity | Inclusivity | Community ✊

🦕 Bronto: https://t.co/jk61Izkks4
🦖 Rex: https://t.co/hJuV9uxwXc https://t.co/xwthenaMii"
4,account,"2/ How does that work? A verified Twitter account changes its handle to “NFT Ethics” and then reports to Twitter that our account impersonated them. Because probably 95% of these cases are legit, Twitter automatically suspends the non-verified account."
0,need,"@RevMacLive We using 10% of mint to support BIPOC LGBTQ+ folks, providing grants for wellbeing needs, startup funding &amp; more. Holders also access diverse leadership training.

We also recommend you check out @HoneyBadgesNFT, pioneering philanthropy to fund change-makers across the globe."
1,need,"QG was focused on providing support such as funding for skills building &amp; education, inclusive housing &amp; medical aid, gender affirming care and more. 

Because queer POC need those wellbeing needs met before they can become diverse leaders in the first place."
2,need,"@Tako_Unik @LinkedIn We completely agree - we need more women across all aspects of the NFT Community! Especially women who hold other marginalised identities that can offer even more diversity - trans women, women of colour, Black women! 🤝"
3,need,"The world needs more diverse leaders ✊🏽

Since the beginning, systems have been designed to intentionally exclude and underserve BIPOC &amp; LGBTQ+ people.

That's why we're excited to share this collective. Take Up Space:"
4,need,"Corporations entering NFTs: 
1. Tweet GM
2. Buy a punk/BAYC
3. Commit to decentralisation &amp; ethical development through restructuring of existing systems.
(That last part is made up but what needs to happen for their Web3 integrations to be meaningful)."
0,crypto,"Upcoming 2022/2023 /2024 will shock the world for my #NFTs Collection.

Check it here, Never seen before NFTs. Trust me.
it will blow your mind.
#NFTCommunity 
#NFTartist 
#NFT 
#Bitcoin 
#BTC 
#cryptocurrecy
https://t.co/WbqZCCIpg8"
1,crypto,"Upcoming 2022/2023 /2024 will shock the world for my #NFTs Collection.

Check it here, Never seen before NFTs. Trust me.
it will blow your mind.
#NFTCommunity 
#NFTartist 
#NFT 
#Bitcoin 
#BTC 
#cryptocurrecy
https://t.co/kKiBsarEem"
2,crypto,"Upcoming 2022/2023 /2024 will shock the world for my #NFTs Collection.

Check it here, Never seen before NFTs. Trust me.
it will blow your mind.
#NFTCommunity 
#NFTartist 
#NFT 
#Bitcoin 
#BTC 
#cryptocurrecy
https://t.co/CnHZRJyaTd"
3,crypto,"Upcoming 2022/2023 /2024 will shock the world for my #NFTs Collection.

Check it here, Never seen before NFTs. Trust me.
it will blow your mind.
#NFTCommunity 
#NFTartist 
#NFT 
#Bitcoin 
#BTC 
#cryptocurrecy
https://t.co/xmKCAjTH8D"
4,crypto,"1. OG crypto and NFT people are paranoid about future ""winters"". This is a cognitive bias; the ""curse of knowledge"". What's different now compared to 2018 is mass adoption, proven concepts, technology and utility. We're not getting another crypto winter."
0,metamask,"Upcoming 2022/2023 /2024 will shock the world for my #NFTs Collection.

Check it here, Never seen before NFTs. Trust me.
it will blow your mind.
#NFTCommunity 
#NFTartist 
#NFT 
#Bitcoin 
#BTC 
#cryptocurrecy
https://t.co/WbqZCCIpg8"
1,metamask,"Upcoming 2022/2023 /2024 will shock the world for my #NFTs Collection.

Check it here, Never seen before NFTs. Trust me.
it will blow your mind.
#NFTCommunity 
#NFTartist 
#NFT 
#Bitcoin 
#BTC 
#cryptocurrecy
https://t.co/kKiBsarEem"
2,metamask,"Upcoming 2022/2023 /2024 will shock the world for my #NFTs Collection.

Check it here, Never seen before NFTs. Trust me.
it will blow your mind.
#NFTCommunity 
#NFTartist 
#NFT 
#Bitcoin 
#BTC 
#cryptocurrecy
https://t.co/CnHZRJyaTd"
3,metamask,"Upcoming 2022/2023 /2024 will shock the world for my #NFTs Collection.

Check it here, Never seen before NFTs. Trust me.
it will blow your mind.
#NFTCommunity 
#NFTartist 
#NFT 
#Bitcoin 
#BTC 
#cryptocurrecy
https://t.co/xmKCAjTH8D"
4,metamask,"1. OG crypto and NFT people are paranoid about future ""winters"". This is a cognitive bias; the ""curse of knowledge"". What's different now compared to 2018 is mass adoption, proven concepts, technology and utility. We're not getting another crypto winter."
0,nft,"NFT DROP 🔥I am too evolved for Earth

DIVERSE METAVERSE ❤️‍🔥 1/1 NFTS 👽

https://t.co/ROm1WG5irP

#WomeninNFTs #NFTs #NFTCommunity  #NFTdrop #NFTGiveaway #PolygonNFT #Aliennft https://t.co/tZ6sLwz27w"
1,nft,"Gm Friends
I Repost
#TheGuardianMuses ❤️009
Proud to promote Diversity🙌

#NFT #NFTs #nftart #nftcollector #art #artist @opensea #OpenSeaNFT
#NFTCollection #NFTCommunity #WomeninNFTs #WomenInCrypto https://t.co/EhXEdK3imI"
2,nft,"We see that Dino Crisis is trending on Twitter...

Trust us when we say that the only dino crisis will be when you realise you missed out on the PixelSaurus Tri mint! 😉

560/1005 minted already! OpenSea VERIFIED!✅

Mint YOUR Tri👇
https://t.co/MhGyUSfkpv

#nft #nfts #openseanft https://t.co/DbIZq8wnaU"
