,Word,Tweets
0,value,"6/ But of course the value of the coin went to 0, and then he revealed his crypto strategy and wisdom (please read it). We leave it up to others to judge whether this was a scam or not. https://t.co/nrFecSphZp"
1,value,6/ This starts to get more problematic when a company like Yuga Labs (valued at over $4 billion) already raised so much money and is expected to raise even more this Saturday (some claim $840m in total proceeds). It is quite unprecedented to do this with so little accountability. https://t.co/XI9ixLrKe1
2,value,"Hard work. Dedication. Consistency. Inclusivity. Diversity. Trust. Transparency. Accountability. Innovation. Fun. Dinosaurs. Pixels.

No, that’s not our seed phrase, but the core values behind PixelSaurus™ ✊🦖

Join the story👇
🔗 https://t.co/AibesNd3lH

#nft #nfts #rawr https://t.co/UM1V2f6WP3"
3,value,47/ Also a TokenPay entity in Hong Kong was created (again behind a proxy) that was used to dump 2.5 million TPAY coins on the market in exchange for hundreds of valuable domain names that went to personal accounts. The value of the TPAY coin would never recover after this. https://t.co/4spkTiuvvh
4,value,"7/9
We also value diversity &amp; shake the space w/ our #DisabilityInNFT strategy. Everyone should have equal opportunities to dream &amp; achieve them. Unik Fund will be giving scholarships to creators w/ different abilities chosen by verified #UnukGals owners
👉https://t.co/a4hIcEKust"
0,ethical,14/ We highlighted the story about Steven Cohen for a specific reason. This man founded the company that pleaded guilty to insider trading in one of the biggest criminal cases against a hedge fund and was able to accumulate his wealth in unethical ways. https://t.co/sxo6OQPWfg
1,ethical,"If you ever notice any unethical behavior in this space by anyone, first check how much ""good"" they have contributed to the NFT space. After that, realize that you yourself have not contributed anything and therefore you should simply remain silent. WAGMI!
https://t.co/o2frMiqUPT https://t.co/MXo9fq9IDo"
2,ethical,"1/ In this thread we will summarize what we have tried to achieve in the past weeks and show the “bigger ethical picture” of the NFT space. We are at a crossroad and if we don’t take the right direction, we might well hit a dead end."
3,ethical,17/ They will soon become so (financially) powerful and influential that they determine the (ethical) direction of this space. They will become too big to fail in this space.
4,ethical,13/ What does this all show? That not many people or organizations in a decentralized and unregulated space are able to responsibly and ethically use the power that they have been given by others.
0,trust,"2/ We contacted that person and yes. First 0.3 ETH was paid to become part of an ""alpha group"" and then an NFT had to be transferred to whitelist the address in the Discord. All complete lies of course, abusing the trust of new members of the NFT community. https://t.co/9GpMQ4PRdc"
1,trust,"10. Why is that bullish for NFTs? Well tokens can act as a gateway for events. Things like VIP benefits, skipping queues (trust me there were a LOT of queues), access to celebrities, limited edition merch..you name it."
2,trust,"2/ We contacted that person and yes. First 0.3 ETH was paid to become part of an ""alpha group"" and then an NFT had to be transferred to whitelist the address in the Discord. All complete lies of course, abusing the trust of new members of the NFT community. https://t.co/9GpMQ4PRdc"
3,trust,"Scammers are out in full force today. Quadruple check every link. Don’t trust ANYONE, not even your wife. Don’t look anyone in the eye. Be vigilant at all times. Question everything. Protect yourself."
4,trust,@blawgchain @SuperRareLabs @SuperRare I'm a large holder of $RARE and I'm totally cool with it. I have my full trust in the team and for me that's the biggest reason I haven't sold and actually bought more in addition to my airdrop. I'm happy to just chill and let them take the wheel; interests aligned.
0,announce,"5/ Some other insiders were “smarter” and decided to create new wallets to purchase lots of Meebits in advance of the announcement, including:
0x2efe6e9b127679f158718c1ea296f0ad9120c50a
0xb4e986dd684ae1c3d9ea3880b78b09357166ee42
0xd6e8c370cfc23948b49988efc964c2d8d7046c4e https://t.co/vXANQuLdRT"
1,announce,"10/ If someone asks about why they initially announced an astronaut to be part of the project, one of the founders said he screwed up and asks an ambassador to better answer the question. The ambassador then basically says: wait till after mint and then we go to the moon. https://t.co/G5CucS65CT"
2,announce,"1/ Before our upcoming threads about VCs &amp; Web3, we first thought to share with you the investors in @yugalabs that have not been publicly announced. They were part of the “Party Round” and include some well-known influencers. It might show you “(an)otherside” (pun intended)."
3,announce,"🔔#NFTCommunity, I'm so happy to announce #UnikGals are finally launched! Now you can pick future you in the #Metaverse 🦸‍♀️🚀✨

 👉 https://t.co/xbwxityelr  👈 

Let's manifest #equity #diversity &amp; #inclusion in #NFT &amp; #Web3! https://t.co/INI23e9YZz"
4,announce,"10/ If someone asks about why they initially announced an astronaut to be part of the project, one of the founders said he screwed up and asks an ambassador to better answer the question. The ambassador then basically says: wait till after mint and then we go to the moon. https://t.co/G5CucS65CT"
0,partnership,45/ Internal pump and dump schemes and very shady business deals and partnerships were suspected to have enabled a large percentage of funds to be siphoned off for personal gain while reducing the BTC value of the TPAY coin for its holders. https://t.co/9SkyygKEsQ
1,partnership,45/ Internal pump and dump schemes and very shady business deals and partnerships were suspected to have enabled a large percentage of funds to be siphoned off for personal gain while reducing the BTC value of the TPAY coin for its holders. https://t.co/9SkyygKEsQ
2,partnership,45/ Internal pump and dump schemes and very shady business deals and partnerships were suspected to have enabled a large percentage of funds to be siphoned off for personal gain while reducing the BTC value of the TPAY coin for its holders. https://t.co/9SkyygKEsQ
3,partnership,45/ Internal pump and dump schemes and very shady business deals and partnerships were suspected to have enabled a large percentage of funds to be siphoned off for personal gain while reducing the BTC value of the TPAY coin for its holders. https://t.co/9SkyygKEsQ
4,partnership,45/ Internal pump and dump schemes and very shady business deals and partnerships were suspected to have enabled a large percentage of funds to be siphoned off for personal gain while reducing the BTC value of the TPAY coin for its holders. https://t.co/9SkyygKEsQ
0,technology,"3 steps to creating a truly diverse &amp; inclusive web3:

Step 1: Remove the barriers that stop underserved folks from entering web3.

Step 2: Onboard &amp; educate them on web3 technology.

Step 3: Empower them to use it to create change &amp; build generational wealth. 

Are you with us? https://t.co/oKKReO8qGw"
