,Word,Tweets
0,talking,"We could tell you about our #NFTProject &amp; Mentorship Program… but we’ll let our community of Changemakers do the talking❤️ 

@vanshikaNFT #queerNFT #LGBTQNFT #BlackNFT #diversity https://t.co/pcBK00I7og"
1,talking,"@flynnkristina @Science_stanley @rollnwthehomies @some_place @LanaHopkins3 @jdisimone_ Considering accessibilty needs whatever we're developing in the space. It's really important to normalise disability inclusion &amp; talking about it in the context of equity &amp; diversity. We're talking 1.2B ppl. I often face the problem of ""charitable"" as soon as I mention disability"
2,talking,"@flynnkristina @Science_stanley @rollnwthehomies @some_place @LanaHopkins3 @jdisimone_ Considering accessibilty needs whatever we're developing in the space. It's really important to normalise disability inclusion &amp; talking about it in the context of equity &amp; diversity. We're talking 1.2B ppl. I often face the problem of ""charitable"" as soon as I mention disability"
3,talking,"Who's that babe? 👀
It's our @pauline_unik rocking the stage talking how the #metaverse can be inclusive and how we at @UnikLabs contribute to equity &amp; diversity!

#UnikGals #NFT #NFTCommunity #diversity #Metaverse #MetaverseFashion #DigitalFashion #DisabilityInNFT #innovation"
4,talking,"@flynnkristina @Science_stanley @rollnwthehomies @some_place @LanaHopkins3 @jdisimone_ Considering accessibilty needs whatever we're developing in the space. It's really important to normalise disability inclusion &amp; talking about it in the context of equity &amp; diversity. We're talking 1.2B ppl. I often face the problem of ""charitable"" as soon as I mention disability"
0,like,For those that ever had any communication with the NFT influencer @Julialikesnfts - this is most likely a man who pretends to be a female. Full story here: https://t.co/PqkGgbtJFx https://t.co/Alsdn5fRdI
1,like,"An important read, especially to understand how entangled VCs are with money from anti-Web3 countries like Saudi Arabia and the UAE.

Two days ago Jared Kushner received $2 billion from Saudi Arabia for his new VC. His brother is an investor in @yugalabs.

https://t.co/dKaMeaV4qh https://t.co/5eBnV3ewVw"
2,like,"2/ The CEO of MoonPay, @isotowright, gave an interview with @theblock__, but some of the questions were not (properly) answered, so we would like to ask these questions again. The article can be found here (and we will refer to it in the tweets below): https://t.co/NIsofaeOtN"
3,like,"A lot of what goes into the building an #NFTproject is unsaid and behind the scenes. 

But at Take Up Space we don’t believe in gatekeeping. 

Here’s a bit more of a transparent look at what week 3 in web3 looked like for us. [THREAD] 🧵👇🏽"
4,like,"@WarewaPain @TheMetaTribes 99.9% likely it's a scam. 8 tweets, no website, no Discord and 54300 followers on Twitter, while not following anyone else. It's the same cartel of scammers - avoid at all costs. https://t.co/O5wkxKIrVv"
0,ive,"8/ An example is the below person. We had a mountain of evidence, but decided to test if a warning would help. Of course he didn’t respond to our “warning”, but we received indications that he changed his behavior and became a bit more careful. https://t.co/x6IMZttMYj"
1,ive,"2/ In real life, certain identifying data (name, (tax) ID, bank accounts, …) can be compared to blockchain addresses. Based on (combinations of) that data everyone is able to trace our historical actions and it allows scrutiny over our personal and professional lives."
2,ive,"@punk6529 Yes, based on the below observation, we had truly hoped that the NFT community would be more creative and innovative. https://t.co/G3IySapILy"
3,ive,"We received DMs from more than 10 people that @crocodood minting later today is a complete scam. We generally call out projects with high mint prices, but the DMs were so extensive (OGs &amp; mod team were banned for asking questions), that we have to share it
https://t.co/ZUFHNHpBlc https://t.co/r4PZKj5ePK"
4,ive,"PixelSaurus is a fun, collectible #NFT collection with diversity and inclusivity at its heart. We also embrace disability, mental health issues and phobias. Almost 3 ETH traded &amp; VERIFIED on #OpenSeaNFT! 🔥

🦖 Rex: https://t.co/hJuV9uxwXc
🦕 Bronto: https://t.co/jk61Izkks4 https://t.co/CFShEpmhNb"
0,thread,"66/ We have tried to keep this thread as civilized and neutral as possible, just objectively reporting our observations and presenting the evidence in a responsible way by purposely not including any photos or other sensitive data such as address details."
1,thread,"Another thread about @MetaMansionsNFT.

https://t.co/Hoy7fNFKLp"
2,thread,"@greg16676935420 @MetaMansionsNFT Yes, you missed the last sentence of the thread: ""It also shows bad intent, because if the funds were going to be re-invested, it wouldn't be taxable income."""
3,thread,6/ We will update this thread further when more information becomes available. In the meantime we hope that all people involved are enjoying their cereal breakfast this morning!
4,thread,"3/ Jason Falovitch (@jf_nft) together with Aaron Avruskin (@0xAA_NFT) were the co-founders of @NFT and @Leverage with Mark Cuban and Jason (""Mr. NFT"" lol) posted a thread with his side of the story, 21 days after the original thread by @topshotfund: https://t.co/GsIWemPI87 https://t.co/hhSK9fUgmA"
0,pretty,"6/ We can’t really find anything about this company which claims to be the number 1 Instagram growth agency, and the only reasonably long and neutral review is pretty negative. https://t.co/KxGt0yGWBm"
1,pretty,1/ We are going to drop a nuclear bomb on @MetaMansionsNFT and this one is pretty wild. We have heard via a reliable source that the entire team went to Dubai to get UAE citizenship and avoid Canadian income tax. We believe this allegation to be credible. Why?
2,pretty,"6/ We can’t really find anything about this company which claims to be the number 1 Instagram growth agency, and the only reasonably long and neutral review is pretty negative. https://t.co/KxGt0yGWBm"
3,pretty,1/ We are going to drop a nuclear bomb on @MetaMansionsNFT and this one is pretty wild. We have heard via a reliable source that the entire team went to Dubai to get UAE citizenship and avoid Canadian income tax. We believe this allegation to be credible. Why?
4,pretty,"6/ We can’t really find anything about this company which claims to be the number 1 Instagram growth agency, and the only reasonably long and neutral review is pretty negative. https://t.co/KxGt0yGWBm"
0,nice,"I think the entry of @NFTethics will make it difficult for people to be serial scammers. Suspicions will get reported by the community and @NFTethics will publicise findings.

It's really nice to see a lot of people get called and found out finally."
1,nice,@cryptoisnice @balajis @coinbase We know and we therefore explicitly mentioned in the tweet that that picture dates back to 2018. Katie Haun also recently left a16z and both Asiff Hirji and Mike Lempres have also changed positions.
2,nice,"I think the entry of @NFTethics will make it difficult for people to be serial scammers. Suspicions will get reported by the community and @NFTethics will publicise findings.

It's really nice to see a lot of people get called and found out finally."
3,nice,@cryptoisnice @balajis @coinbase We know and we therefore explicitly mentioned in the tweet that that picture dates back to 2018. Katie Haun also recently left a16z and both Asiff Hirji and Mike Lempres have also changed positions.
4,nice,"5/ He mentions that he is the nicest person in the world, until he is not. We all understand what that means. These are the kind of people that are hiding behind JPEGs - another example of someone that IRL you never would want to be associated with. Happy minting tomorrow. https://t.co/AhKwTI0kYL"
0,space,"1/1 NFT DROP: Eye need space 👽

sometimes it's good to just switch off the world and take some time to recharge 👽

1/1 listed in the DIVERSE METAVERSE https://t.co/6SvJndXHxR

#WomenInNFTs  #NFTdrop #nftcommunity #NFTs https://t.co/vB4xkH18O1"
1,space,"NFT DROP 🔥 I love my space

DIVERSE METAVERSE ❤️‍🔥 1/1 NFTS 👽

https://t.co/ShlF5dkLXm

#WomeninNFTs #NFTs #NFTCommunity  #NFTdrop #NFTGiveaway #PolygonNFT #Aliennft https://t.co/BYQZqO8bzk"
2,space,"Take a trip to our space cafe, its open 24/7 👀 1/1 NFT in the DIVERSE METAVERSE 🪐

https://t.co/VoZDg0l6vv

#WomeninNFTs #NFT  #NFTs #NFTCommunity   #Metaverse #artist #nftcollectors #trippynft https://t.co/bT1P0S1pHa"
3,space,"6/ The SEC rules do not (yet) apply to the NFT space, but those that are ""abusing"" the ""decentralized system"" are ironically also the ones that will speed up regulation. There is always a tradeoff between individual freedom and collective responsibility. https://t.co/lYEViK5BwT"
4,space,"If you are new to the NFT space, our advice would be not to mint ANY project for the coming 2 weeks. We have indications that the same scam team created many projects each day, and they only have a limited time window before they are found out. That's why they delay the ""reveal""."
0,people,"Many of these so-called ""influencers"" that pretend to like Web3 often don't seem to like the transparency which is one of its key characteristics and they love deleting tweets and blocking people. They therefore like all the Web2 platforms that allow them to do that. The irony."
1,people,"When people say they love decentralization, it's often because they are part of a centralized narrative from a centralized network that requires you to exchange your currently ""centralized"" FIAT money to crypto, so that they can (ab)use that in a ""centralized"" way. The irony."
2,people,4/ We noticed you were posing in quite a fancy car. Can you explain why so many of those people in Dubai that are currently on our NFT radar are driving a Lambos? We did by the way appreciate you warning others for scam projects. Maybe add some self-reflection next time. https://t.co/kthOFHoxQd
3,people,"GM #NFTCommunity!
Disability visibility &amp; inclusion for 1.85B of people is an integral part of the equity, diversity &amp; inclusion agenda. It can bring effective changes and universal innovation in Web3, Metaverse and NFT!

Agree?

#UnikGals #nft #innovation #DisabilityInNFT https://t.co/ylBYS6Nl6R"
4,people,"22/ All the people that come up with allegations or conspiracy theories against us never have provided any proof/evidence, in the same way that we have provided proof/evidence. We have never been paid by anyone in any shape or form and will never accept donations."
0,nft,"Gn Friends
I Repost for new followers
#TheGuardianMuses ❤️104
Proud to promote Diversity🙌

#NFT #NFTs #nftart #nftcollector #art #artist  #OpenSeaNFT #opensea
#NFTCollection #NFTCommunity https://t.co/fwUYZB0Pqx via @opensea"
1,nft,"Come into my space 1/1 NFT🚀👽 JUST dropped into the DIVERSE METAVERSE on @opensea 

🔗 - https://t.co/Qdr8PtOT1h

 #NFTs #NFTCommunity  #NFTdrop #NFTGiveaway #PolygonNFT #aliennft https://t.co/g8fQxLyYit"
2,nft,"ONLY 250 MINTS REMAIN! 😱🦖🌋

🌈 Mint Price: 0.05 ETH (gas saver)
🔥 Floor Price: 0.08 ETH
👉 https://t.co/AibesNcvw9

💎 Fun, family friendly, diverse &amp; inclusive! 🫂
💎 5 x Innovative Utilities! 🗜️
💎 Trademarked &amp; #OpenSeaNFT verified! ✅

#nfts #dinofam #nft #RAWRsome https://t.co/KtBNKlJJoP"
3,nft,For those that ever had any communication with the NFT influencer @Julialikesnfts - this is most likely a man who pretends to be a female. Full story here: https://t.co/PqkGgbtJFx https://t.co/Alsdn5fRdI
4,nft,"⚠️👅👽 DIVERSE METAVERSE NFT DROP !!! 👽👅⚠️
 
Trippy twinz in space 1/1 piece listed on @opensea

 ✍️ 0.015Eth #PolygonNFTs 

🔗https://t.co/MPqWbe1KzV
#WomenInNFTs #NFTCommunity #OpenSeaNFT #NFTdrop #NFTCollection #nftperks https://t.co/VzJ37bXnrF"
0,bias,"3. I keep saying this but curse of knowledge cognitive bias is definitely steering me to be cautious; whereas this time last year being a newbie I was going gung-ho, as I would be if I was a newbie rn. 

So let's see, hopefully my caution is not needed."
1,bias,"Our PixelSaurs are fun, collectible, diverse &amp; inclusive.

You'll find over 20% of our designs also embrace disability, mental health issues and phobias, which we platform in a respectful way. 🫂

With Tri, YOU can choose these traits!👇
https://t.co/MhGyUSfkpv

#NFT #NFTs https://t.co/bzKsM1D6Ag"
2,bias,"The anonymity that the use of these pfps brings can also provide safety and empowerment for marginalised people, while also creating an equal playing field for folks to interact without pre-existing bias spilling in."
3,bias,"GM #NFT Fam! 🌞🦕
Here's hoping you have a RAWRsome day, today!
Don't forget to join our story and ADOPT a PixelSaur! We have over 400+ diverse designs, which also embrace disability, mental health issues &amp; phobias! 💚
#NFTs #NFTCommunity #Goodnight
➡️ https://t.co/jk61Iz2J3u https://t.co/M2cmsPRqQa"
