,Word,Tweets
0,year,"8/ Zagabond has an investment banking background (like quite a few NFT influencers) and moved after a brief stint at Amazon to Google, before spending the last 4 years at 0x Labs. He mentioned that he left his job in September 2021, which is confirmed by his now deleted tweet. https://t.co/rBN5DWZ30L"
1,year,"2/ One of the founders has a Twitter profile with 2900 tweets, but has not tweeted anything for almost 2 years. Another one was involved with the project called PiggybankersNFT, which was a rug. Their Twitter account has been suspended. https://t.co/6vAFC3MWMg"
2,year,"10/ With the Russia-Ukraine war, we can see the grander scale of the hypocrisy that has always existed and how many of these countries have benefited for years by taking on “dirty” money from rich individuals. https://t.co/ufJnFzhIPa"
3,year,"2/ And thread 2 (which mentions that their ""biggest client is @reshadeth a 15 year old""). It involves (in)direct proof of identity fraud, getting around KYC/AML laws, wire fraud, giving and/or receiving capital assets to a minor which legally cannot invest
https://t.co/6SRAIKiD5m https://t.co/P14TgEQxW1"
4,year,"NEW 1/1 NFT drop in the DIVERSE METAVERSE 👽👽👽

Year 3000 - the year of teleportation 
https://t.co/Kz5fKEbtPG

#NFTs #NFTCommunity #WomeninNFTs #futuristic https://t.co/kkqleWCIMS"
0,creativity,"I admire the endless opportunities for #creativity &amp; #entertainment in the #Web3 world

My favourite empowerment strategy! We will reign #equity, #inclusivity &amp; #A11y for everyone by celebrating our #diversity!

Our first step - Genesis collection is out👉https://t.co/xbwxityelr https://t.co/A2V086MUwQ"
1,creativity,"I admire the endless opportunities for #creativity &amp; #entertainment in the #Web3 world

My favourite empowerment strategy! We will reign #equity, #inclusivity &amp; #A11y for everyone by celebrating our #diversity!

Our first step - Genesis collection is out👉https://t.co/xbwxityelr https://t.co/A2V086MUwQ"
2,creativity,"Mint a PixelSaurus Tri and enter a lost world full of creativity, diversity &amp; inclusivity!

Discover an innovative new Utility that allows you to choose up to 3 traits - right from the same mint page!

Mint YOUR PixelSaurs:👇
🔗 https://t.co/MhGyUSfkpv

#nft #nfts #openseanft https://t.co/SN7Prgj1y4"
3,creativity,"I admire the endless opportunities for #creativity &amp; #entertainment in the #Web3 world

My favourite empowerment strategy! We will reign #equity, #inclusivity &amp; #A11y for everyone by celebrating our #diversity!

Our first step - Genesis collection is out👉https://t.co/xbwxityelr https://t.co/A2V086MUwQ"
4,creativity,"I admire the endless opportunities for #creativity &amp; #entertainment in the #Web3 world

My favourite empowerment strategy! We will reign #equity, #inclusivity &amp; #A11y for everyone by celebrating our #diversity!

Our first step - Genesis collection is out👉https://t.co/xbwxityelr https://t.co/A2V086MUwQ"
0,art,"I am too evolved for Earth ✨👽🔥 1/1 NFT in the DIVERSE METAVERSE collection ⬇️

https://t.co/ROm1WG5irP

#WomeninNFTs #alien  #NFTs #NFTCommunity  #opensea #WomeninNFT #metaverse #animation https://t.co/GTNStSl8QJ"
